brand,title,url,rating,totalReviews,price,image
Samsung,Samsung Galaxy S8 Orchid Gray 64GB Verizon and GSM Factory Unlocked 4G LTE (Renewed),https://www.amazon.com/Samsung-Galaxy-S8-Certified-Refurbished/dp/B076HVSJQR,3.9,1,269.0,prod_imgs/B076HVSJQR.jpg
Apple,"Apple iPhone 8 64GB GSM Unlocked Smartphone, RED (Renewed)",https://www.amazon.com/Apple-iPhone-Unlocked-Smartphone-Refurbished/dp/B076KC34PM,4.1,26,334.98,prod_imgs/B076KC34PM.jpg
Samsung,Samsung Galaxy S8 64GB Phone - 5.8in Unlocked Smartphone - Midnight Black (Renewed),https://www.amazon.com/Samsung-Galaxy-64GB-Phone-Smartphone/dp/B076M9RQJ2,4.1,167,269.99,prod_imgs/B076M9RQJ2.jpg
Google,"Google Pixel 32GB Phone, Very Silver, 5"" (Renewed)",https://www.amazon.com/Google-Pixel-Silver-Certified-Refurbished/dp/B076MB4CYN,3.5,32,100.0,prod_imgs/B076MB4CYN.jpg
Samsung,Samsung Galaxy Note 8 N950 Factory Unlocked Phone 64GB Midnight Black (Renewed),https://www.amazon.com/Samsung-Unlocked-Midnight-Certified-Refurbished/dp/B076XLLCQC,4.0,891,330.95,prod_imgs/B076XLLCQC.jpg
Apple,"Apple iPhone 8, GSM Unlocked, 256GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-256GB/dp/B07753NSQZ,4.0,96,349.8,prod_imgs/B07753NSQZ.jpg
Apple,"Apple iPhone X, 256GB, Silver - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B0775451TT,3.9,436,479.0,prod_imgs/B0775451TT.jpg
Apple,Apple iPhone 8 Plus 64GB Unlocked GSM Phone - Space Gray (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Gray-Refurbished/dp/B07755LZ67,4.0,176,374.99,prod_imgs/B07755LZ67.jpg
Apple,"Apple iPhone 8, 64GB, Silver - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-Refurbished/dp/B07756QYST,4.0,1,311.97,prod_imgs/B07756QYST.jpg
Apple,"Apple iPhone 8, 64GB, Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B0775717ZP,4.0,1,307.8,prod_imgs/B0775717ZP.jpg
Apple,"Apple iPhone 8, GSM Unlocked, 64GB - Gold (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-64GB/dp/B077578VXH,4.2,72,299.0,prod_imgs/B077578VXH.jpg
Apple,"Apple iPhone X, Unlocked 5.8"", 64GB - Space Gray (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-64GB/dp/B077578W38,3.9,442,448.95,prod_imgs/B077578W38.jpg
Apple,"Apple iPhone X, GSM Unlocked, 256GB - Silver (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-256GB/dp/B0775H5HJW,3.8,139,499.99,prod_imgs/B0775H5HJW.jpg
HUAWEI,Modem Huawei USB 3G H+ GSM Unlocked K4605 (E372) USA Latin & Caribbean Europe Bands 850/900/1900 mhz BAM,https://www.amazon.com/Modem-Huawei-Unlocked-Caribbean-Europe/dp/B0776ZJ1C3,3.3,4,24.5,prod_imgs/B0776ZJ1C3.jpg
Samsung,Samsung Galaxy Note 8 N950U 64GB - Sprint (Midnight Black),https://www.amazon.com/Samsung-Galaxy-Note-N950U-64GB/dp/B077BL94N3,4.0,10,479.98,prod_imgs/B077BL94N3.jpg
Apple,"Apple MGLW2LL/A iPad Air 2 9.7-Inch Retina Display, 16GB, Wi-Fi (Silver) (Renewed)",https://www.amazon.com/Apple-MGLW2LL-9-7-Inch-Display-Refurbished/dp/B077J7H62P,4.2,124,211.39,prod_imgs/B077J7H62P.jpg
Apple,Apple iPhone 7 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Jet Black (Renewed),https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B077NJQPGB,3.6,8,256.82,prod_imgs/B077NJQPGB.jpg
Apple,Apple iPhone 7 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Rose Gold (Renewed),https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256GB/dp/B077NK4TZ7,2.1,2,229.99,prod_imgs/B077NK4TZ7.jpg
Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Silver (Renewed),https://www.amazon.com/Apple-iPhone-Unlocked-Quad-Core-Smartphone/dp/B077NTKFDB,3.6,17,329.97,prod_imgs/B077NTKFDB.jpg
Samsung,Samsung Galaxy G550T On5 GSM Unlocked 4G LTE Android (Does Not Work With Metro PCS) Smartphone - White - (Renewed),https://www.amazon.com/Samsung-Galaxy-Unlocked-Android-Smartphone/dp/B077T4MVZ6,2.5,32,94.99,prod_imgs/B077T4MVZ6.jpg
Apple,"Apple iPhone 6S Plus, 64GB, Silver - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-a1687-Unlocked-Refurbished/dp/B077XM1GZM,3.8,12,258.8,prod_imgs/B077XM1GZM.jpg
Samsung,"Samsung Galaxy S7 EDGE G935V 32GB, Verizon/GSM Unlocked, (Renewed) (Black)",https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-Renewed/dp/B077YTCMH9,3.8,606,199.0,prod_imgs/B077YTCMH9.jpg
Sony,"Sony Xperia XA2 Ultra Factory Unlocked Phone - 6"" Screen - 32GB - Silver (U.S. Warranty)",https://www.amazon.com/Sony-Xperia-Ultra-Factory-Unlocked/dp/B077ZKKDWK,3.8,304,399.99,prod_imgs/B077ZKKDWK.jpg
Sony,"Sony Xperia L2, Unlocked, 32GB - Black (U.S. Warranty)",https://www.amazon.com/Sony-Xperia-Factory-Unlocked-Phone/dp/B077ZMWX1W,3.8,71,249.99,prod_imgs/B077ZMWX1W.jpg
Samsung,Samsung Galaxy S8 - Unlocked - Midnight Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Carriers/dp/B0786PRKBP,4.0,1,264.99,prod_imgs/B0786PRKBP.jpg
Google,"Google Pixel 2 64 GB, Black Factory Unlocked (Renewed)",https://www.amazon.com/Google-Pixel-64-Black-Refurbished/dp/B0787V183F,3.7,363,155.99,prod_imgs/B0787V183F.jpg
Samsung,Samsung DeX Wireless Qi Desktop Charging Dock Station EE-MG950 Galaxy S8 + Note8 (Renewed),https://www.amazon.com/Samsung-Wireless-Charging-Certified-Refurbished/dp/B0788F8DKC,4.2,63,36.89,prod_imgs/B0788F8DKC.jpg
Samsung,Samsung Galaxy S8 Plus Unlocked 64GB (Midnight Black) - (Renewed),https://www.amazon.com/Samsung-Galaxy-S8-Plus-Unlocked/dp/B0788ZD69Z,4.0,1,298.95,prod_imgs/B0788ZD69Z.jpg
Apple,"Apple iPad 2 MC774LL/A Tablet (32GB, Wifi + AT&T 3G, Black) 2nd Generation (Renewed)",https://www.amazon.com/Apple-MC774LL-Tablet-Generation-Refurbished/dp/B078HFZVZ8,3.2,5,129.6,prod_imgs/B078HFZVZ8.jpg
Motorola,Motorola Moto G5S Plus XT1805 4G LTE Unlocked GSM 32GB 4GB RAm Octa Core Dual 13MP International Version No Warranty,https://www.amazon.com/Motorola-XT1805-Factory-Unlocked-International/dp/B078RBVVCV,3.5,56,175.0,prod_imgs/B078RBVVCV.jpg
Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",https://www.amazon.com/Apple-MF003LL-Wi-Fi-VERSION-Refurbished/dp/B078SBFV72,5.0,7,166.19,prod_imgs/B078SBFV72.jpg
Apple,"Apple iPhone 7, 128GB, Red - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-128GB/dp/B078WZ86Y9,3.3,58,234.35,prod_imgs/B078WZ86Y9.jpg
Samsung,Samsung Galaxy S8 Active 64GB SM-G892A Unlocked GSM - Meteor Gray (Renewed),https://www.amazon.com/Samsung-Galaxy-S8-Active-SM-G892A/dp/B078YXQ38Z,3.9,185,274.95,prod_imgs/B078YXQ38Z.jpg
ASUS,ASUS ZenFone Max Plus ZB570TL-MT67-3G32G-BL - 5.7” 1920x1080-3GB RAM - 32GB storage - LTE Unlocked Dual SIM Cell Phone - US Warranty - Silver,https://www.amazon.com/ASUS-ZenFone-Plus-ZB570TL-MT67-3G32G-BL-1920x1080-3GB/dp/B079142R7Y,3.5,155,229.0,prod_imgs/B079142R7Y.jpg
HUAWEI,Huawei Mate SE Factory Unlocked 5.93” - 4GB/64GB Octa-core Processor| 16MP + 2MP Dual Camera| GSM Only |Grey (US Warranty),https://www.amazon.com/Huawei-Mate-Factory-Unlocked-5-93/dp/B0791VS3N9,4.3,2,349.99,prod_imgs/B0791VS3N9.jpg
Google,"Google Pixel 2 XL 128 GB, Black (Renewed)",https://www.amazon.com/Google-Pixel-128-Black-Renewed/dp/B0799ZMY6D,4.1,292,219.99,prod_imgs/B0799ZMY6D.jpg
Google,"Google Pixel 2 XL 64 GB, Black (Renewed)",https://www.amazon.com/Google-Pixel-XL-Black-Renewed/dp/B079C1K282,4.1,254,189.96,prod_imgs/B079C1K282.jpg
HUAWEI,Huawei Nexus 6p 128GB - Factory Unlocked Phone - Frost (Certified Refurbished),https://www.amazon.com/Huawei-Nexus-128GB-Certified-Refurbished/dp/B079C2Q6MH,2.6,3,129.95,prod_imgs/B079C2Q6MH.jpg
Samsung,Samsung Galaxy S9 G960U 64GB Unlocked GSM 4G LTE Phone w/ 12MP Camera - Midnight Black,https://www.amazon.com/Samsung-Galaxy-S9-Unlocked-Smartphone/dp/B079H6RLKQ,4.1,2,499.99,prod_imgs/B079H6RLKQ.jpg
Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-32GB/dp/B079HB518K,3.9,243,199.0,prod_imgs/B079HB518K.jpg
HUAWEI,"Huawei P Smart (32GB) 5.6"" Fullview Display & Dual Camera's, 4G LTE Dual-SIM Factory Unlocked w/ Fingerprint Scanner FIG-L23 International Model, No Warranty (Black)",https://www.amazon.com/Fullview-Dual-SIM-Fingerprint-FIG-L23-International/dp/B079HG7TZS,4.4,34,179.99,prod_imgs/B079HG7TZS.jpg
Google,Google Pixel XL 128GB Silver (Unlocked) - (Renewed),https://www.amazon.com/Google-Pixel-128GB-Silver-Unlocked/dp/B079K78C1Y,4.1,33,154.95,prod_imgs/B079K78C1Y.jpg
Nokia,"Nokia 5 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-Metropcs/dp/B079NM9SZL,3.8,45,89.0,prod_imgs/B079NM9SZL.jpg
Nokia,"Nokia 5 (16GB, 2GB RAM) 5.2"" Polarized HD Display, Android 9.0 Pie, Dual SIM GSM (AT&T/T-Mobile/MetroPCS/Cricket/Mint) Unlocked Smartphone (Silver)",https://www.amazon.com/Nokia-Unlocked-Smartphone-T-Mobile-MetroPCS/dp/B079NQHRPS,3.8,31,99.0,prod_imgs/B079NQHRPS.jpg
HUAWEI,"Huawei Ascend XT 2 | (16GB, 2GB RAM) | 5.5"" IPS Display | Dual Camera | 4000 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked | Smartphone - Silver",https://www.amazon.com/Huawei-Unlocked-H1711-Android-Desbloqueado/dp/B079PS2HZM,3.9,79,99.99,prod_imgs/B079PS2HZM.jpg
Samsung,"Samsung Galaxy S8+, 6.2"" 64GB SPRINT Midnight Black",https://www.amazon.com/Samsung-Galaxy-SPRINT-Midnight-Black/dp/B079RJWMZG,3.3,3,899.99,prod_imgs/B079RJWMZG.jpg
Samsung,"Samsung Galaxy S9 (SM-G960F/DS) 4GB / 64GB 5.8-inches LTE Dual SIM (GSM Only, No CDMA) Factory Unlocked - International Stock No Warranty (Midnight Black, Phone Only)",https://www.amazon.com/Samsung-SM-G960F-5-8-inches-Factory-Unlocked/dp/B079SQ5VHX,4.3,122,519.0,prod_imgs/B079SQ5VHX.jpg
HUAWEI,"Huawei R216 150 Mbps 4G LTE Mobile WiFi Hotspot Router (4G LTE in USA AT&T Europe, Asia, Middle East & Africa Digitel Orange)",https://www.amazon.com/Huawei-Mobile-Hotspot-Router-Digitel/dp/B079TZVTNQ,3.0,1,49.9,prod_imgs/B079TZVTNQ.jpg
Samsung,"Samsung Galaxy S9 Single SIM 64GB SM-G9600 Factory Unlocked 4G Smartphone (Midnight Black) -International Version - No Warranty in The USA - GSM ONLY, NO CDMA",https://www.amazon.com/Samsung-SM-G9600-Unlocked-Smartphone-International/dp/B079X7DQ4Q,3.9,95,449.0,prod_imgs/B079X7DQ4Q.jpg
Sony,"Sony Xperia XZ2 Unlocked Smarphone - Dual SIM - 5.7"" Screen - 64GB - Liquid Silver (US Warranty)",https://www.amazon.com/Sony-Xperia-XZ2-Unlocked-Smarphone/dp/B07B82VTX5,3.9,45,499.99,prod_imgs/B07B82VTX5.jpg
Samsung,"Samsung Galaxy S9 Plus (6.2"", Dual SIM) 64GB SM-G965F/DS Factory Unlocked LTE Smartphone (Lilac Purple) - International Version",https://www.amazon.com/Samsung-SM-G965F-Factory-Unlocked-Smartphone/dp/B07B9638J2,4.3,25,619.99,prod_imgs/B07B9638J2.jpg
Samsung,Samsung Galaxy S9 Smartphone -Lilac Purple - GSM Only - International Version,https://www.amazon.com/Samsung-Galaxy-Smartphone-Lilac-Purple/dp/B07BBQ56WS,3.5,8,445.66,prod_imgs/B07BBQ56WS.jpg
Samsung,Samsung Galaxy S9+ Smartphone - Midnight Black - Carrier Locked - Verizon,https://www.amazon.com/Samsung-Galaxy-S9-Smartphone-Midnight/dp/B07BBZJ4G9,3.8,11,899.99,prod_imgs/B07BBZJ4G9.jpg
Samsung,Samsung Galaxy S9 Plus Verizon + GSM Unlocked 64GB Midnight Black (Renewed),https://www.amazon.com/Samsung-Unlocked-Midnight-Certified-Refurbished/dp/B07BFCZYRM,4.2,355,374.95,prod_imgs/B07BFCZYRM.jpg
Samsung,"Samsung Galaxy S7 Edge G935v 32GB Smartphone for Verizon Wireless CDMA, Coral Blue (Renewed)",https://www.amazon.com/Samsung-Smartphone-Wireless-Certified-Refurbished/dp/B07BFHTJTK,3.6,27,179.0,prod_imgs/B07BFHTJTK.jpg
Samsung,Samsung Galaxy Note 8 SM-N950U 64GB AT&T - Orchid Grey,https://www.amazon.com/Samsung-Galaxy-Note-64GB-Orchid/dp/B07BFPDGNX,4.4,54,440.99,prod_imgs/B07BFPDGNX.jpg
Samsung,Samsung B690 convoy 4-verizon wireless (Renewed),https://www.amazon.com/Samsung-4-verizon-wireless-Certified-Refurbished/dp/B07BH74WCW,2.7,13,58.99,prod_imgs/B07BH74WCW.jpg
Samsung,"Samsung Galaxy S9 Sm-G9600 Dual Sim 5.8"" Super Amoled, 64GB, 4 GB RAM, Factory Unlocked - No Warranty Midnight Black",https://www.amazon.com/Samsung-Galaxy-SM-G9600-Factory-Unlocked/dp/B07BHT4KGM,3.9,95,503.09,prod_imgs/B07BHT4KGM.jpg
Samsung,"Samsung Galaxy S8 Active (G892A) AT&T Military-Grade Durable Smartphone w/ 5.8"" Shatter-Resistant Glass, Meteor Gray",https://www.amazon.com/Samsung-Galaxy-Active-SM-G892A-Unlocked/dp/B07BR995NC,3.9,94,800.0,prod_imgs/B07BR995NC.jpg
HUAWEI,"Huawei Y6 2018 ATU-LX3 5.7"" FullView Display 16GB 2GB RAM Dual SIM 13 MP + 2 MP 4128 x 3096 Pixels Dual-LED Flash A-GPS Fingerprint Factory Unlocked No Warranty US (Gold)",https://www.amazon.com/Huawei-FullView-Dual-LED-Fingerprint-Unlocked/dp/B07BZXDZKN,3.7,27,169.99,prod_imgs/B07BZXDZKN.jpg
Motorola,Motorola Z3 Play & Moto Power Pack - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - 64GB - Deep Indigo (US Warranty) - PA9S0000US,https://www.amazon.com/Moto-Z3-Play-Power-Pack/dp/B07C2VFMN2,4.1,84,229.99,prod_imgs/B07C2VFMN2.jpg
Samsung,Samsung Galaxy J7 V Verizon Wireless - Silver (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Wireless-Refurbished/dp/B07C4W6KR9,3.1,4,119.95,prod_imgs/B07C4W6KR9.jpg
Sony,Sony Xperia XZ2 H8216 Used Like New 64GB 5.7' US & Latin 4G LTE Factory Unlocked Smartphone (Deep Green),https://www.amazon.com/Sony-Xperia-Factory-Unlocked-Smartphone/dp/B07C5X8Q3K,4.5,6,362.75,prod_imgs/B07C5X8Q3K.jpg
Samsung,Samsung Galaxy S9+ 64GB Unlocked GSM 4G LTE Phone - Lilac Purple (Renewed),https://www.amazon.com/Samsung-Galaxy-G9650-Unlocked-Camera/dp/B07C65MFKH,4.1,1,321.99,prod_imgs/B07C65MFKH.jpg
Samsung,Samsung Galaxy S9 Unlocked - 64gb - Midnight Black (Renewed),https://www.amazon.com/Samsung-Galaxy-Unlocked-Certified-Refurbished/dp/B07C65XFBB,4.0,1,304.53,prod_imgs/B07C65XFBB.jpg
HUAWEI,"Huawei Mate 10 Pro Unlocked Phone, 6"" 6GB/128GB, AI Processor, Dual Leica Camera, Water Resistant IP67, GSM Only - Mocha Brown (US Warranty)",https://www.amazon.com/Huawei-Unlocked-Processor-Camera-Resistant/dp/B07C6FCC8G,4.4,602,389.94,prod_imgs/B07C6FCC8G.jpg
HUAWEI,Router Hotspot 4G LTE Unlocked GSM (LTE USA AT&T T-mobile Metro Pcs Cricket Latin & Caribbean) Huawei E5573s-508 up to 10 wifi users CAT4,https://www.amazon.com/Hotspot-Unlocked-T-mobile-Caribbean-E5573s-508/dp/B07C8H8G4L,3.5,48,78.9,prod_imgs/B07C8H8G4L.jpg
Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Verizon-64GB/dp/B07CGMQDXW,4.2,1,373.53,prod_imgs/B07CGMQDXW.jpg
Motorola,"Motorola Moto G6 (32GB, 3GB RAM) Dual SIM 5.7"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Model XT1925-2 (Deep Indigo)",https://www.amazon.com/Motorola-XT1925-2-Unlocked-Smartphone-International/dp/B07CHW5KMY,3.8,212,118.96,prod_imgs/B07CHW5KMY.jpg
Motorola,"Motorola Moto G6 Plus - 64GB - 5.9"" FHD+, Dual SIM 4G LTE GSM Factory Unlocked Smartphone International Model XT1926-7 (Deep Indigo)",https://www.amazon.com/Motorola-Moto-Plus-Smartphone-International/dp/B07CHWMYHP,4.1,185,174.94,prod_imgs/B07CHWMYHP.jpg
Motorola,"Motorola Moto G6 Play 32GB - Dual SIM 5.7"" 4G LTE (GSM Only) Factory Unlocked Smartphone International Version XT1922-5 (Deep Indigo)",https://www.amazon.com/Motorola-XT1922-5-Unlocked-Smartphone-International/dp/B07CHWTWYP,3.8,115,167.0,prod_imgs/B07CHWTWYP.jpg
Samsung,Samsung Galaxy Note 5 SM-N920T 32GB T-Mobile GSM Unlocked - White Pearl (Renewed),https://www.amazon.com/Samsung-Galaxy-SM-N920T-T-Mobile-Unlocked/dp/B07CJKNL9R,2.1,10,151.9,prod_imgs/B07CJKNL9R.jpg
ASUS,ASUS ZenFone 5Z (ZS620KL-S845-6G64G) - 6.2” FHD+ 2160x1080 display - 6GB RAM - 64GB storage - LTE Unlocked Dual SIM Cell Phone - US Warranty - Midnight Blue,https://www.amazon.com/ASUS-ZenFone-5Z-ZS620KL-S845-6G64G-2160x1080/dp/B07CLT3BDN,4.3,97,499.0,prod_imgs/B07CLT3BDN.jpg
HUAWEI,"HUAWEI P20 Lite (32GB + 4GB RAM) 5.84"" FHD+ Display, 4G LTE Dual SIM GSM Factory Unlocked Smartphone ANE-LX3 - International Model - No Warranty (Sakura Pink)",https://www.amazon.com/Huawei-ANE-LX3-Factory-Unlocked-International/dp/B07CMBB6PH,4.3,558,229.99,prod_imgs/B07CMBB6PH.jpg
Google,Google Pixel 2 XL 64GB Smartphone - Verizon - Just Black (Renewed),https://www.amazon.com/Google-Pixel-64GB-Smartphone-Refurbished/dp/B07CT4JC7J,4.2,28,203.51,prod_imgs/B07CT4JC7J.jpg
Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-Fully-Unlocked-128GB/dp/B07CZR8YV4,3.9,2,295.0,prod_imgs/B07CZR8YV4.jpg
Apple,"Apple iPhone X, 256GB, Silver - For AT&T (Renewed)",https://www.amazon.com/Apple-iPhone-AT-256GB-Refurbished/dp/B07D6TQP6F,3.9,436,476.0,prod_imgs/B07D6TQP6F.jpg
OnePlus,"OnePlus Factory Unlocked Phone - 6.28"" Screen - 64GB - Mirror Black",https://www.amazon.com/OnePlus-Factory-Unlocked-Phone-Screen/dp/B07D9TTLZG,1.0,1,426.17,prod_imgs/B07D9TTLZG.jpg
OnePlus,"OnePlus 6 A6000 64GB/6GB Mirror Black - Dual Back Cameras, Face & Fingerprint Identification, 6.28"", Android 8.1 - International Version - No Warranty in The USA - GSM ONLY, NO CDMA",https://www.amazon.com/OnePlus-A6000-64GB-Mirror-Black/dp/B07DCB61LG,4.4,59,479.0,prod_imgs/B07DCB61LG.jpg
Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - White - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DD71K4D,3.5,64,109.0,prod_imgs/B07DD71K4D.jpg
Nokia,"Nokia 3.1 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue - U.S. Warranty",https://www.amazon.com/Nokia-3-1-Unlocked-Smartphone-T-Mobile/dp/B07DDD8PNQ,3.9,77,159.0,prod_imgs/B07DDD8PNQ.jpg
Sony,"Sony Xperia XZ2 Premium Unlocked Smartphone - Dual SIM - 5.8"" 4K HDR Screen - 64GB - Chrome Black (US Warranty)",https://www.amazon.com/Sony-Xperia-Premium-Unlocked-Smartphone/dp/B07DF9R73K,4.1,75,629.99,prod_imgs/B07DF9R73K.jpg
Samsung,Samsung Galaxy S8+ Plus 64GB Sprint (Midnight Black) (Renewed),https://www.amazon.com/Samsung-Galaxy-Sprint-Midnight-Black/dp/B07DP4X68W,4.3,6,289.0,prod_imgs/B07DP4X68W.jpg
Samsung,Samsung Galaxy A30 Single SIM 32GB (SM-A305G) Unlocked Phone GSM International Version - Blue,https://www.amazon.com/Samsung-A30-Single-SM-A305G-International/dp/B07DXCGD56,5.0,1,229.99,prod_imgs/B07DXCGD56.jpg
Samsung,Samsung Galaxy S8+ Plus 64GB T-Mobile GSM Unlocked (Renewed) (Orchid Gray),https://www.amazon.com/Samsung-Galaxy-S8-Plus-T-Mobile/dp/B07DZMB1ZK,4.2,89,289.0,prod_imgs/B07DZMB1ZK.jpg
HUAWEI,"Huawei Y5 2018 DRA-L23 DUAL SIM FullView Display 5.45"" 4G LTE Quad Core 16GB 8MP Smartphone Factory Unlocked Android GO (International Version- No Warranty) (Gold)",https://www.amazon.com/Huawei-FullView-Smartphone-Unlocked-International/dp/B07F2PWRZR,4.0,52,89.96,prod_imgs/B07F2PWRZR.jpg
Xiaomi,"Xiaomi Redmi S2 (32GB 3GB RAM) with AI Smart Selfie & Dual Rear Cameras,5.99""Display,Dual SIM Unlocked,Global Version,No Warranty (Gold)",https://www.amazon.com/Cameras-Display-Unlocked-Version-Warranty/dp/B07F3YGL26,5.0,1,139.99,prod_imgs/B07F3YGL26.jpg
Apple,"Apple iPad mini 4 (32GB, Wi-Fi + Cellular, Space Gray) (Renewed)",https://www.amazon.com/Apple-Wi-Fi-Cellular-Space-Refurbished/dp/B07FKD3H9Q,5.0,10,249.99,prod_imgs/B07FKD3H9Q.jpg
Sony,"Sony Xperia XA1 Plus G3423 LTE 5.5"" 32GB Factory Unlocked Smartphone International Model - (Gold)",https://www.amazon.com/Sony-Factory-Unlocked-Smartphone-International/dp/B07FKWT3JP,4.0,1,179.99,prod_imgs/B07FKWT3JP.jpg
Xiaomi,"Unlocked GOLD Xiaomi Mi A2, 4GB 64GB, Dual SIM standby, Global Version, 5.5 inch Smartphone Android One, Dual Rear 12.0MP Camera Snapdragon 625",https://www.amazon.com/Xiaomi-64GB-4GB-5-99-International/dp/B07FM9913M,4.2,453,159.49,prod_imgs/B07FM9913M.jpg
Motorola,"Motorola Moto G6 Play 16GB - 5.7"" 4G LTE Unlocked Smartphone, US Version, XT1922-9 (Deep Indigo)",https://www.amazon.com/Motorola-Moto-G6-Play-16GB/dp/B07FMD7MRX,2.0,4,154.97,prod_imgs/B07FMD7MRX.jpg
Nokia,"Nokia 8110 (TA-1059) 512MB/4GB 2.45-inches Factory Unlocked, International Stock (Yellow)",https://www.amazon.com/Nokia-8110-TA-1067-2-45-inches-Unlocked/dp/B07FSD86KD,2.9,22,61.99,prod_imgs/B07FSD86KD.jpg
Samsung,Samsung Galaxy Note 5 SM-N920T 32GB Platinum Gold - T-Mobile,https://www.amazon.com/Samsung-Galaxy-Note-SM-N920T-Platinum/dp/B07FXRR28W,3.7,9,344.91,prod_imgs/B07FXRR28W.jpg
Samsung,"Samsung Galaxy Note 9 Factory Unlocked Phone with 6.4"" Screen and 128GB (U.S. Warranty), Ocean Blue",https://www.amazon.com/Samsung-Galaxy-Factory-Unlocked-Warranty/dp/B07FZH9BGV,4.1,873,781.05,prod_imgs/B07FZH9BGV.jpg
Samsung,"Samsung Galaxy Note9 128GB (Single-SIM) SM-N960F (GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - International Version (Ocean Blue)",https://www.amazon.com/Samsung-Single-SIM-SM-N960F-Unlocked-Smartphone/dp/B07G3RDDXT,3.0,9,599.99,prod_imgs/B07G3RDDXT.jpg
Apple,"Apple iPhone 8, AT&T, 64GB - Red (Renewed)",https://www.amazon.com/Apple-iPhone-AT-64GB-Refurbished/dp/B07G7FG26S,4.0,16,320.0,prod_imgs/B07G7FG26S.jpg
Xiaomi,"Xiaomi Redmi 6-64GB + 4GB RAM, Dual Camera, Dual SIM GSM Factory Unlocked Smartphone - International Global 4G LTE Version - No Warranty (Black)",https://www.amazon.com/Xiaomi-6-64GB-Factory-Unlocked-Smartphone/dp/B07G7QZKBG,4.2,20,137.57,prod_imgs/B07G7QZKBG.jpg
Xiaomi,"Xiaomi Mi A2 Lite (64GB, 4GB RAM) 5.84"" 18:9 HD Display, Dual Camera, Android One Unlocked Smartphone - International Global LTE Version (Gold)",https://www.amazon.com/Xiaomi-Lite-64GB-5-84-International/dp/B07G8VPHG3,4.3,149,154.49,prod_imgs/B07G8VPHG3.jpg
Samsung,Samsung Galaxy J7 Refine - Virgin Mobile - Prepaid Cell Phone - Carrier Locked,https://www.amazon.com/Samsung-Galaxy-J7-Refine-Prepaid/dp/B07G9PVX51,3.4,42,220.0,prod_imgs/B07G9PVX51.jpg
Samsung,Samsung Galaxy Note 9 SM-N960F/DS 128GB/6GB 6.4? QHD+ sAMOLED Factory Unlocked GSM (No CDMA) - International Version (No Warranty in The USA) (Ocean Blue) - Ocean Blue,https://www.amazon.com/Samsung-SM-N960F-DS-sAMOLED-Unlocked/dp/B07GCBWWPL,4.3,80,648.0,prod_imgs/B07GCBWWPL.jpg
